topic_number,topic_name,link,probability,content_item_id
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/government/news/batches-of-durex-condoms-recalled-people-urged-to-check-their-batch-numbers"",""Batches of Durex condoms recalled: people urged to check their batch numbers"")",0.235,ef80a009-ef29-4d70-9b7b-efdd9a8e8c57
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-novartis-pharmaceuticals-uk-limited-adakveo-10-mg-slash-ml-concentrate-for-solution-for-infusion-el-24-a-slash-06"",""Class 2 Medicines Recall: Novartis Pharmaceuticals UK Limited, Adakveo 10 mg/ml concentrate for solution for infusion, EL(24)A/06"")",0.241,f1227b63-06c9-4120-9fde-0462d87821ec
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-sanofi-fasturtec-7-5-mg-1-5-mg-ml-powder-and-solvent-for-concentrate-for-solution-for-infusion-el-20-a-40"",""Class 2 Medicines Recall: Sanofi Fasturtec 7.5 mg, 1.5 mg/ml powder and solvent for concentrate for solution for infusion, EL (20)A/40"")",0.268,f2124425-9885-4fa0-9180-1c9ceb013825
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-fucidin-250-mg-tablets-leo-laboratories-ltd-trading-as-leo-pharma-el-25-a-slash-38"",""Class 2 Medicines Recall: Fucidin 250 mg Tablets, LEO Laboratories Ltd trading as LEO Pharma, EL(25)A/38"")",1.000,f26958f3-b901-42af-83d5-82c590f5e8fc
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-accord-healthcare-limited-losartan-potassium-50mg-film-coated-tablets-pl-20075-0022-and-losartan-potassium-100mg-film-coated-tablets-pl-20075-0023"",""Class 2 Medicines recall: Accord Healthcare Limited - Losartan Potassium 50mg Film-coated Tablets, PL 20075/0022 and Losartan Potassium 100mg Film-coated Tablets, PL 20075/0023"")",1.000,f379978e-8637-474b-8bab-25f992091576
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-ranitidine-150mg-10ml-oral-solution-el-19-a-29"",""Class 2 Medicines recall: Ranitidine 150mg/10ml Oral Solution (EL (19)A/29)"")",0.203,f7048422-f741-422b-85a2-88f33f150260
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-synalar-gel-30g-synalar-gel-60g-fluocinoline-acetonide-0-dot-025-percent-reig-jofre-uk-el-25-a-slash-16"",""Class 2 Medicines Recall: Synalar GEL 30g, Synalar GEL 60g,(fluocinolone acetonide 0.025%) Reig Jofre UK,EL(25)A/16"")",0.351,f733a208-f78d-4b0a-b846-568ff721c913
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-3-medicines-recall-accord-uk-ltd-trandolapril-0-dot-5mg-2mg-4mg-capsules-el-24-a-slash-35"",""Class 3 Medicines Recall: Accord-UK Ltd, Trandolapril 0.5mg, 2mg, 4mg Capsules, EL(24)A/35"")",1.000,f8340b6d-719b-4f6a-aa61-45307d417e05
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-3-medicines-recall-rosemont-pharmaceuticals-limited-sildenafil-10mg-slash-ml-oral-suspension-el-23-a-slash-11"",""Class 3 Medicines Recall: Rosemont Pharmaceuticals Limited, Sildenafil 10mg/ml Oral Suspension, EL(23)A/11"")",0.432,f84e080d-9af7-445a-bd98-dc975495ca0a
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-tixylix-liquid-medicines-small-pieces-of-plastic-being-found-in-medicine"",""Tixylix® liquid medicines - small pieces of plastic being found in medicine"")",0.286,fa41331a-6c86-4232-8972-7bca2397db71
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-3-medicines-recall-bimatoprost-aspire-0-dot-3mg-slash-ml-eye-drops-solution-in-single-dose-container-aspire-pharma-limited-el-21-a-slash-26"",""Class 3 Medicines Recall: Bimatoprost Aspire 0.3mg/ml eye drops, solution in single-dose container, Aspire Pharma Limited, EL (21)A/26"")",1.000,fa8d6374-682f-4752-868d-7e1fcdd37469
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-nacrez-75-microgram-film-coated-tablets-desogestrel-pl-00289-1706"",""Class 2 medicines recall: Nacrez 75 microgram Film-coated Tablets (Desogestrel) PL 00289/1706"")",1.000,fbabe2cf-91f4-4b3b-ad66-b22a6de408e7
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-3-medicines-recall-sun-pharmaceutical-industries-limited-fingolimod-sun-0-dot-5mg-hard-capsules-el-25-a-slash-49"",""Class 3 Medicines Recall: Sun Pharmaceutical Industries Limited, Fingolimod SUN 0.5mg hard capsules, EL(25)A/49 "")",0.834,fc8da109-0437-4fb3-a4b2-b74762ac2056
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-aop-orphan-pharmaceuticals-ag-tetrabenazine-25-mg-tablets-pl-21344-0015-el-20-a-13"",""Class 2 Medicines Recall: AOP Orphan Pharmaceuticals AG, Tetrabenazine 25 mg tablets, PL 21344/0015, (EL (20)A/13)"")",0.327,fca9b7b8-0ac4-4551-9a17-947f0be6ea62
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-ventolin-syrup-sugar-free-2mg-in-5ml-risk-of-glass-fragments-in-the-bottles"",""Ventolin Syrup sugar-free 2mg in 5ml - risk of glass fragments in the bottles"")",0.280,fe04d03a-2c9f-4ee4-8d53-8c849008e99b
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/tramadol-50mg-capsules-risk-of-fungal-contamination"",""Tramadol 50mg capsules - risk of fungal contamination"")",0.252,fe1e6b9d-ab54-421e-bb46-9c00995c872e
1,Medicines Recall Notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-kyowa-kirin-limited-abstral-200-microgram-sublingual-tablets-el-20-a-34"",""Class 2 Medicines Recall: Kyowa Kirin Limited, Abstral 200 microgram sublingual tablets, EL (20)A/34"")",0.261,fedb2e33-dae9-43e9-a820-9b9d36fbe171
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-amoxicillin-500-mg-slash-5-ml-powder-for-oral-suspension-pl-25298-slash-0248-el-21-a-slash-18"",""Class 4 Medicines Defect Information, Amoxicillin 500 mg/ 5 ml Powder for oral suspension, (PL 25298/0248), EL (21)A/18"")",0.328,00c1334d-115b-4aaa-abed-f5d54712cbad
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-typhim-vi-orgaran-750-anti-xa-units-solution-for-injection-incorrect-patient-information-leaflet"",""Orgaran 750 anti-Xa units solution for injection – incorrect patient information leaflet"")",0.309,01ce57f6-de1d-448a-a69d-af661ed7549e
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-notification-simvastatin-10mg-tablet-crescent-pharma-ltd-el-25-a-slash-33"",""Class 4 Medicines Defect Notification: Simvastatin 10mg Tablet, Crescent Pharma Ltd, EL(25)A/33"")",1.000,0264df2f-04c3-4d95-a12b-e4b08bd1ec9b
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-boots-company-plc-decongestant-tablets-and-decongestant-with-pain-relief-tablets-el-22-a-slash-12"",""Class 4 Medicines Defect Information: Boots Company Plc, Decongestant Tablets and Decongestant with Pain Relief Tablets, EL (22)A/12 "")",0.497,0408275a-2b6b-4d08-90ed-f2be6968325c
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-orifarm-uk-ltd-buccolam-10mg-oromucosal-solution-el-23-a-slash-18"",""Class 4 Medicines Defect Information: Orifarm UK Ltd, Buccolam 10mg Oromucosal solution, EL (23)A/18"")",0.090,04bca2ec-fb70-44a5-909b-73695564c36a
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-novo-nordisk-limited-novorapid-r-flextouch-r-100-units-slash-ml-saxenda-r-flextouch-r-liraglutide-6mg-slash-ml-el-22-a-slash-33"",""Class 4 Medicines Defect Information: Novo Nordisk Limited, NovoRapid® FlexTouch® 100 units/ml, Saxenda® FlexTouch® (liraglutide) 6mg/ml, EL(22)A/33"")",0.257,04fc3e1f-0c26-47da-9257-f934fa292954
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-notification-topiramate-zydus-pharmaceuticals-uk-20mg-slash-ml-oral-solution-zydus-pharmaceuticals-uk-ltd-el-25-a-slash-39"",""Class 4 Medicines Defect Notification: Topiramate Zydus Pharmaceuticals UK 20mg/ml Oral Solution, Zydus Pharmaceuticals UK Ltd, EL(25)A/39"")",0.452,057ad8c9-2d87-47b6-b9f8-c1b31ded291f
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-prednisolone-5mg-tablets-mdr-61-04-19"",""Class 4 Medicines Defect Information: Prednisolone 5mg Tablets (MDR 61-04/19)"")",0.548,09ca54c8-0e1a-43d0-93c5-d2ca027f380d
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-exeltis-uk-limited-gepretix-100mg-capsules-el-24-a-slash-04"",""Class 4 Medicines Defect Information: Exeltis UK Limited, Gepretix 100mg Capsules, EL (24)A/04"")",0.415,0df0bf6f-15f2-43df-b40d-0c5c17919ab5
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-notification-olmesartan-medoxomil-10mg-film-coated-tablets-jubilant-pharmaceuticals-nv-el-25-a-slash-37"",""Class 4 Medicines Defect Notification: Olmesartan medoxomil 10mg film-coated tablets, Jubilant Pharmaceuticals NV, EL(25)A/37"")",1.000,0e4c66eb-dab0-4e81-a009-cb428f8b3174
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-omega-pharma-limited-niquitin-14mg-clear-patch-14-patches-el-22-a-slash-32"",""Class 4 Medicines Defect Information: Omega Pharma Limited, Niquitin 14mg Clear Patch (14 patches), EL(22)A/32"")",0.660,0efeefc4-db04-4c40-9b9d-ccfad37d6a33
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-manx-healthcare-ltd-dot-betamethasone-valerate-0-dot-1-percent-ointment-el-24-a-slash-18"",""Class 4 Medicines Defect Information: Manx Healthcare Ltd., Betamethasone Valerate 0.1% Ointment, EL(24)A/18"")",0.431,12d9cfca-2c06-4973-92e4-08276bf0e6bf
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-notification-flamingo-pharma-uk-ltd-amitriptyline-hydrochloride-10mg-25mg-50mg-tablets-el-25-a-slash-52"",""Class 4 Medicines Defect Notification: Flamingo Pharma UK Ltd, Amitriptyline Hydrochloride 10mg, 25mg, 50mg Tablets, EL(25)A/52"")",0.546,13d7340f-0eb0-4761-9848-ab045a989eb6
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-diazepam-2mg-slash-5ml-oral-solution-sugar-free-el-21-a-slash-07-pl-0142-slash-0103"",""Class 4 Medicines Defect Information, Diazepam 2mg/5ml Oral Solution Sugar Free (EL (21)A/07) (PL 0142/0103)"")",0.506,16e01e84-0375-4833-aa77-0b41c9e9ab09
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/fmd-alert-class-2-el-19-a-19"",""FMD Alert: Class 2 (EL (19)A/19)"")",0.369,1704ae85-c3e8-485d-a007-8502712f9d3a
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-atrolak-xl-prolonged-release-tablets-all-strengths-quetiapine-fumarate"",""Class 4 Medicines Defect Information: Atrolak XL Prolonged-release tablets, all strengths (quetiapine fumarate)"")",1.000,1806faa3-23cc-4f47-95f0-28230640bee9
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-diuril-oral-solution-unlicensed-medicine-mawdsley-brooks-and-company-limited-el-21-a-slash-32"",""Class 4 Medicines Defect Information: Diuril Oral Solution (unlicensed medicine), Mawdsley-Brooks & Company Limited, EL (21)A/32"")",0.464,18b376f6-8b68-42aa-82af-d8f16f5a26d8
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-3-medicines-defect-information-doncaster-pharma-limited-keppra-500mg-film-coated-tablets-el-24-a-slash-15"",""Class 3 Medicines Defect Information: Doncaster Pharma Limited, Keppra 500mg film-coated tablets, EL(24)A/15"")",1.000,18dab12d-604c-40ee-97c6-3caad80989da
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-ennogen-healthcare-limited-zoledronic-acid-ennogen-4mg-slash-5ml-concentrate-for-solution-for-infusion-el-24-a-slash-53"",""Class 4 Medicines Defect Information: Ennogen Healthcare Limited, Zoledronic Acid Ennogen 4mg/5ml concentrate for solution for infusion, EL (24)A/53"")",0.542,1aa1fefa-f103-4450-8218-c314787a65fa
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-benzylpenicillin-benzathine-1-dot-2-million-iu-and-2-dot-4-million-iu-powder-and-solvent-for-suspension-for-injection-el-22-a-slash-15"",""Class 4 Medicines Defect Information: Benzylpenicillin benzathine 1.2 Million I.U. and 2.4 Million I.U. powder and solvent for suspension for injection, EL (22)A/15"")",0.462,1df7fb4a-50fa-41a9-aca3-6a468cc89c9f
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-dawa-limited-paracetamol-500mg-1000mg-film-coated-tablets-el-24-a-slash-21"",""Class 4 Medicines Defect Information: Dawa Limited, Paracetamol 500mg, 1000mg Film-Coated Tablets, EL (24)A/21"")",1.000,1f500e34-bb64-4c10-bab6-3afa80b6ab1e
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-mometasone-furoate-50-microgram-slash-dose-nasal-spray-suspension-pilsco-ltd-el-21-a-slash-33"",""Class 4 Medicines Defect Information: Mometasone Furoate 50 Microgram / Dose Nasal Spray, Suspension, PilsCo Ltd, EL (21)A/33"")",1.000,1fab8196-8721-4373-a4d6-962c2e5e8aa9
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-brillpharma-limited-oxybutynin-hydrochloride-brillpharma-2-dot-5-mg-slash-5-ml-oral-solution-el-24-a-slash-61"",""Class 4 Medicines Defect Information: Brillpharma Limited, Oxybutynin hydrochloride Brillpharma 2.5 mg/5 ml Oral Solution, EL(24)A/61"")",0.555,2144ebf9-6633-420d-b796-62530b9b1c1a
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-sevredol-10-mg-and-20mg-tablets-pl-16950-slash-0063-pl-16950-slash-0064-el-21-a-slash-17"",""Class 4 Medicines Defect Information, Sevredol 10 mg and 20mg  tablets, (PL 16950/0063, PL 16950/0064), EL (21)A/17"")",1.000,2327c85a-561d-43b3-88c8-68282d2fafc5
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-benylin-chesty-coughs-original-p-and-benylin-chesty-coughs-non-drowsy-gsl-el-21-a-slash-39"",""Class 4 Medicines defect information: Benylin Chesty Coughs Original (P) and Benylin Chesty Coughs Non-Drowsy (GSL), EL(21)A/39"")",0.494,2428cf48-efe9-493e-9d09-1788931576a3
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/xenidate-xl-36mg-prolonged-release-tablets-methylphenidate-hydrochloride-incorrect-number-of-tablets-in-packs-from-a-specific-batch"",""Xenidate XL 36mg prolonged-release tablets (methylphenidate hydrochloride) - incorrect number of tablets in packs from a specific batch"")",0.437,24c2f758-2fcf-4919-8268-aed4ca32a9da
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-notification-cipla-uk-limited-and-pharmathen-s-dot-a-various-products-el-23-a24"",""Class 4 Medicines Notification, Cipla (UK) Limited and Pharmathen S.A., Various Products, EL(23)A24"")",0.219,25ebec40-ed00-4c70-814d-39bd2c9e57da
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-xonvea-10-mg-10-mg-gastro-resistant-tablets-mdr-025-10-19"",""Class 4 Medicines Defect Information: Xonvea 10 mg/10 mg gastro-resistant tablets (MDR  025-10/19)"")",1.000,26668e5e-8aab-4205-8ac2-9f3f4871e92f
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-zoledronic-acid-5mg-solution-for-infusion-mdr-51-03-19"",""Class 4 Medicines Defect Information: Zoledronic acid 5mg solution for infusion (MDR 51-03/19)"")",0.270,275d58bb-c23a-4d4e-adad-cb75ce4456c2
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-kent-pharma-uk-paracetamol-500mg-effervescent-tablets-el-24-a-slash-49"",""Class 4 Medicines Defect Information: Kent Pharma UK, Paracetamol 500mg Effervescent Tablets, EL(24)A/49"")",0.437,282476d4-1c6c-4a91-a84c-e24cf984b2ca
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-vygoris-limited-mitocin-mitomycin-20mg-powder-for-solution-for-injection-slash-infusion-or-intravesical-use-el-21-a-slash-27"",""Class 4 Medicines Defect Information: Vygoris Limited, Mitocin (mitomycin) 20mg powder for solution for injection/infusion or intravesical use, EL (21)A/27"")",0.357,2bb6a16a-a092-4f35-95db-dd7e0f495917
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-notification-lexon-uk-ltd-moclobemide-150mg-tablets-el-25-a-slash-50"",""Class 4 Medicines Defect Notification: Lexon UK Ltd, Moclobemide 150mg tablets, EL(25)A/50"")",1.000,2be67892-eae4-49c8-bd28-e6f48e04809c
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-safety-update/intravenous-dantrolene-risk-of-undissolved-crystals"",""Intravenous dantrolene: risk of undissolved crystals"")",0.040,2c283fd9-6b0f-490a-8abf-1522304812e4
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-atnahs-pharma-uk-limited-naprosyn-tablets-all-strengths-naprosyn-ec-500mg-gastro-resistant-tablets-el-22-a-slash-09"",""UPDATE: Class 4 Medicines Defect Information: Atnahs Pharma UK Limited, Naprosyn Tablets (all strengths), Naprosyn EC 250mg Gastro-Resistant Tablets, Naprosyn EC 500mg Gastro-Resistant Tablets, EL (22)A/09 "")",0.675,2e4b1ca6-f8c5-4119-9695-aaa297593b25
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-notification-chemidex-pharma-ltd-various-products-el-25-a-slash-21"",""Class 4 Medicines Notification, Chemidex Pharma Ltd, Various Products, EL(25)A/21"")",0.542,302208cd-d363-4598-8c1b-19ccb5479b42
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-rosemont-pharmaceuticals-ltd-atorvastatin-4mg-slash-ml-oral-suspension-and-sildenafil-10mg-slash-ml-oral-suspension-el-22-a-slash-39"",""Class 4 Medicines Defect Information: Rosemont Pharmaceuticals Ltd, Atorvastatin 4mg/ml Oral Suspension & Sildenafil 10mg/ml Oral Suspension , EL (22)A/39"")",1.000,30bd3470-3f0b-46af-9c98-f8d656636537
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-notification-star-pharmaceuticals-limited-diflucan-oral-suspension-40mg-slash-ml-el-24-a36"",""Class 4 Medicines Notification, Star Pharmaceuticals Limited, Diflucan Oral Suspension 40mg/ml, EL(24)A36"")",0.446,3374f8ce-9bb3-4d18-81fe-1b31ac943efa
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-circadin-2mg-prolonged-release-tablets-error-in-patient-information-leaflet"",""Circadin 2mg prolonged-release tablets – error in patient information leaflet"")",0.190,33ed03f5-7ced-4fd7-9b77-580c282ee6a4
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-takeda-uk-limited-entyvio-108mg-solution-for-injection-in-pre-filled-syringe-el-24-a-slash-55"",""Class 4 Medicines Defect Information: Takeda UK Limited, Entyvio 108mg solution for injection in pre-filled syringe, EL(24)A/55"")",0.366,3486df81-2f06-4174-be15-894d7399a003
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-amoxil-vials-for-injection-500mg-and-1g-augmentin-intravenous-600mg-and-1-2g-cracks-in-vials-used-for-packaging"",""Amoxil Vials for injection 500mg and 1g, Augmentin Intravenous 600mg and 1.2g - cracks in vials used for packaging"")",0.103,354efd85-8235-4b18-a279-bef606ad0465
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/crestor-5mg-tablets-parallel-imported-by-br-lewis-pharmaceuticals-ltd-originator-name-provisacor-rogue-blister-and-carton"",""Crestor 5mg Tablets Parallel Imported by BR Lewis Pharmaceuticals Ltd (Originator name Provisacor) –rogue blister and carton"")",0.080,35d51f97-5789-4fb7-bc97-e0fa983b7b3a
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-fresenius-kabi-limited-kabiven-emulsion-for-infusion-el-22-a-slash-02"",""Class 4 Medicines Defect Information: Fresenius Kabi Limited, Kabiven Emulsion for Infusion, EL (22)A/02"")",0.132,35f50a30-3a88-45b2-916b-ddf89df54812
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-caffeine-citrate-10mg-slash-ml-solution-for-injection-pl-01883-slash-0344-el-21-a-slash-09"",""Class 4 Medicines Defect Information, Caffeine Citrate 10mg/ml Solution for Injection, (PL 01883/0344), EL (21)A/09"")",0.055,3d696107-719d-4b4a-b863-68a834e9da5b
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-kolanticon-gel-200ml-pl-17509-0084-el-20-a-51"",""Class 4 Medicines Defect Information, Kolanticon Gel 200ml, (PL 17509/0084), EL (20) A/51"")",0.406,3d933b7a-ac78-4235-951a-64fd25e6fc21
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-ambisome-liposomal-50-mg-powder-for-dispersion-for-infusion-pl-16807-slash-0001-el-21-a-slash-03"",""Class 4 Medicines Defect Information, AmBisome Liposomal 50 mg Powder for dispersion for infusion, (PL 16807/0001), EL (21)A/03"")",0.340,3e7f05ff-1650-4bc5-bde2-69c7cd755e40
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-flamingo-pharma-uk-ltd-ibuprofen-400mg-tablets-paracetamol-500mg-tablets-caplets-el-22-a-slash-43"",""Class 4 Medicines Defect Information: Flamingo Pharma UK Ltd, Ibuprofen 400mg Tablets, Paracetamol 500mg Tablets (Caplets), EL (22)A/43"")",0.656,3e815851-360a-4259-b3b8-9b1272f921b8
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-ativan-injection-4mg-ml-glass-particles-identified"",""Ativan Injection 4mg/ml - glass particles identified"")",0.306,3ee5ddd4-0ef4-4746-8f52-9b45e4bbb143
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/all-batches-of-marcain-polyamp-steripack-0-5-bupivacaine-hydrochloride-error-on-carton-and-ampoule-label-about-administration"",""All batches of Marcain Polyamp Steripack 0.5% (bupivacaine hydrochloride) - error on carton and ampoule label about administration"")",0.150,40405085-7d90-430a-8f63-1d272d9582b9
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-rosemont-pharmaceuticals-limited-mycophenolate-mofetil-1g-slash-5ml-oral-suspension-el-24-a-slash-59"",""Class 4 Medicines Defect Information: Rosemont Pharmaceuticals Limited, Mycophenolate Mofetil 1g/5ml Oral Suspension, EL(24)A/59"")",1.000,40a94b49-56e8-4acf-9524-61388400f81d
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-notification-sirdupla-25-microgram-slash-250-microgram-per-metered-dose-pressurised-inhalation-suspension-el-25-a-slash-12"",""Class 4 Medicines Defect Notification: Sirdupla 25 microgram/250 microgram per metered dose pressurised inhalation, suspension, EL(25)A/12"")",0.358,4102f7d6-99c7-41bf-ae32-d96eb7cdf307
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-notification-rabeprazole-sodium-10mg-and-20mg-gastro-resistant-tablets-el-25-a-slash-01"",""Class 4 Medicines Notification: Rabeprazole sodium 10mg and 20mg gastro-resistant tablets, EL(25)A/01"")",0.603,4102f882-75e3-43a5-bbd2-c41c027ff98e
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-notification-fresenius-kabi-limited-sodium-chloride-intravenous-infusion-0-dot-9-percent-freeflex-el-24-a-slash-10"",""Class 4 Medicines Notification: Fresenius Kabi Limited, Sodium Chloride Intravenous Infusion 0.9% Freeflex, EL (24)A/10"")",0.072,41d7bf54-3f1e-4fee-ad6b-29dda6b30024
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-atnahs-pharma-uk-zestoretic-20mg-slash-12-dot-5mg-tablets-el-23-a-slash-05"",""Class 4 Medicines Defect Information: Atnahs Pharma UK, Zestoretic 20mg/12.5mg Tablets, EL (23)A/05"")",0.606,41f05d50-97e2-443e-b567-8837f5a429a7
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-kyowa-kirin-limited-tostran-testosterone-2-percent-gel-el-23-a-slash-33"",""Class 4 Medicines Defect Information: Kyowa Kirin Limited, Tostran (Testosterone, 2% gel), EL (23)A/33"")",0.281,4291d7d5-34ee-4c80-ade3-e8f541d3b82f
2,Medicines Defect Notifications,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-defect-information-atropine-sulfate-3mg-10ml-solution-for-injection-in-pre-filled-syringe-mdr-18-01-19"",""Class 4 defect information: Atropine Sulfate 3mg/10ml Solution for injection in pre-filled syringe. (MDR 18-01/19)"")",0.082,4352e05e-690c-4030-b199-a6420db70cf4
